"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 25 11:51:31 GMT 2022","Mon Apr 25 11:51:40 GMT 2022","9791","","tests/test.spec.ts","Test Suite","","","Test",""
