"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 30 07:01:50 GMT 2022","Sat Apr 30 07:02:00 GMT 2022","10396","","tests/test.spec.ts","Test Suite","","","Test",""
